Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
,2024-03-18 12:00:00,3.0,,,15.08,43.63,16.21,25.89,,2.66,453.95
,2024-03-18 13:00:00,3.0,,,19.54,29.33,13.83,26.52,,3.32,500.68
,2024-03-18 14:00:00,3.0,,,20.73,22.35,13.47,28.74,,4.75,554.08
,2024-03-18 15:00:00,3.0,,,20.73,21.82,14.19,32.47,,5.64,607.49
,2024-03-18 16:00:00,3.0,,,17.48,27.89,12.64,34.5,,5.07,587.46
,2024-03-18 17:00:00,3.0,,,15.42,34.69,11.68,37.06,,4.62,574.11
,2024-03-18 18:00:00,3.0,,,14.57,39.34,10.61,38.5,,3.74,540.73
,2024-03-18 19:00:00,3.0,,,13.54,41.84,8.46,38.19,,2.47,487.33
,2024-03-18 20:00:00,3.0,,,11.31,45.42,7.57,40.12,,2.18,467.3
,2024-03-18 21:00:00,3.0,,,9.25,50.07,7.39,43.38,,2.18,453.95
,2024-03-18 22:00:00,3.0,,,9.0,51.5,7.99,46.88,,2.37,467.3
,2024-03-18 23:00:00,3.0,,,9.08,50.78,8.34,49.7,,2.44,473.98
,2024-03-19 00:00:00,4.0,,,9.85,49.35,8.58,52.27,,2.44,480.65
,2024-03-19 01:00:00,4.0,,,12.68,46.49,9.54,55.92,,2.63,520.71
,2024-03-19 02:00:00,4.0,,,26.05,31.47,14.9,65.51,,5.32,747.68
,2024-03-19 03:00:00,4.0,,,34.27,22.71,21.93,69.74,,7.35,907.9
,2024-03-19 04:00:00,4.0,,,25.7,42.56,37.67,60.23,,3.99,600.81
,2024-03-19 05:00:00,4.0,,,22.28,65.09,42.44,62.15,,3.32,540.73
,2024-03-19 06:00:00,4.0,,,17.65,95.84,40.05,65.5,,2.22,487.33
,2024-03-19 07:00:00,4.0,,,11.48,118.73,30.04,66.06,,1.17,433.92
,2024-03-19 08:00:00,4.0,,,8.83,118.73,22.65,62.71,,0.78,407.22
,2024-03-19 09:00:00,4.0,,,7.88,108.72,18.6,58.9,,0.66,397.21
,2024-03-19 10:00:00,4.0,,,10.37,92.98,20.5,60.12,,1.27,427.25
,2024-03-19 11:00:00,4.0,,,12.68,76.53,19.07,62.36,,1.79,460.62
,2024-03-19 12:00:00,4.0,,,15.94,62.94,16.21,62.89,,1.95,487.33
,2024-03-19 13:00:00,4.0,,,18.51,52.93,13.59,63.8,,2.28,514.03
,2024-03-19 14:00:00,4.0,,,18.16,49.35,12.99,65.73,,3.23,547.41
,2024-03-19 15:00:00,4.0,,,17.31,50.07,12.99,67.96,,3.8,574.11
,2024-03-19 16:00:00,4.0,,,14.05,55.07,11.44,67.88,,3.29,547.41
,2024-03-19 17:00:00,4.0,,,12.17,60.08,10.85,67.28,,2.98,527.38
,2024-03-19 18:00:00,4.0,,,11.48,62.94,10.01,65.02,,2.31,494.0
,2024-03-19 19:00:00,4.0,,,9.77,63.66,8.11,61.46,,1.35,440.6
,2024-03-19 20:00:00,4.0,,,8.05,62.94,7.15,59.79,,1.23,417.23
,2024-03-19 21:00:00,4.0,,,7.03,62.94,6.97,59.6,,1.3,407.22
,2024-03-19 22:00:00,4.0,,,8.74,57.22,7.87,62.94,,2.09,467.3
,2024-03-19 23:00:00,4.0,,,12.51,45.06,9.78,69.36,,3.45,574.11
,2024-03-20 00:00:00,5.0,,,18.16,31.11,12.4,76.17,,4.88,700.95
,2024-03-20 01:00:00,5.0,,,28.79,14.66,16.21,86.36,,6.4,907.9
,2024-03-20 02:00:00,5.0,,,37.7,2.62,21.7,101.64,,10.01,1321.79
,2024-03-20 03:00:00,5.0,,,37.36,7.96,23.37,100.33,,11.78,1428.6
,2024-03-20 04:00:00,4.0,,,22.28,51.5,35.29,66.38,,3.07,554.08
,2024-03-20 05:00:00,4.0,,,19.71,73.67,40.05,63.78,,2.85,514.03
,2024-03-20 06:00:00,4.0,,,18.16,101.57,41.96,63.1,,2.44,494.0
,2024-03-20 07:00:00,4.0,,,14.39,127.32,37.67,61.17,,1.77,453.95
,2024-03-20 08:00:00,4.0,,,9.94,125.89,25.99,54.41,,1.19,407.22
,2024-03-20 09:00:00,3.0,,,7.37,105.86,16.93,47.08,,0.88,367.16
,2024-03-20 10:00:00,3.0,,,7.8,87.98,15.74,44.21,,0.9,360.49
,2024-03-20 11:00:00,3.0,,,9.77,75.1,15.97,44.76,,1.11,373.84
,2024-03-20 12:00:00,3.0,,,13.02,62.23,15.5,44.49,,1.31,390.53
,2024-03-20 13:00:00,3.0,,,15.94,52.21,13.95,45.8,,1.77,420.57
,2024-03-20 14:00:00,3.0,,,16.28,49.35,13.35,49.76,,2.75,467.3
,2024-03-20 15:00:00,4.0,,,15.59,51.5,13.23,53.62,,3.58,500.68
,2024-03-20 16:00:00,4.0,,,12.85,56.51,11.56,52.56,,3.42,480.65
,2024-03-20 17:00:00,3.0,,,12.0,57.94,11.44,47.26,,3.51,473.98
,2024-03-20 18:00:00,3.0,,,12.0,57.22,11.21,40.59,,3.07,453.95
,2024-03-20 19:00:00,3.0,,,14.74,50.07,9.66,37.76,,3.07,480.65
,2024-03-20 20:00:00,3.0,,,15.94,44.35,9.66,39.01,,3.83,547.41
,2024-03-20 21:00:00,3.0,,,15.08,42.56,10.73,41.1,,4.31,580.79
,2024-03-20 22:00:00,3.0,,,16.11,39.7,12.76,44.59,,5.0,640.87
,2024-03-20 23:00:00,3.0,,,16.28,38.62,13.71,47.03,,5.07,660.9
,2024-03-21 00:00:00,3.0,,,17.14,37.19,14.07,48.2,,4.94,667.57
,2024-03-21 01:00:00,4.0,,,20.39,34.69,14.54,50.23,,5.13,707.63
,2024-03-21 02:00:00,4.0,,,37.01,18.42,21.22,63.69,,9.63,1054.76
,2024-03-21 03:00:00,4.0,,,43.18,16.81,30.28,70.93,,12.54,1281.74
,2024-03-21 04:00:00,3.0,,,26.73,41.13,44.35,46.28,,3.74,587.46
,2024-03-21 05:00:00,3.0,,,21.08,54.36,40.53,42.91,,2.91,507.35
,2024-03-21 06:00:00,3.0,,,17.99,69.38,38.15,41.33,,2.47,473.98
,2024-03-21 07:00:00,3.0,,,16.62,82.97,39.1,41.4,,2.15,453.95
,2024-03-21 08:00:00,3.0,,,13.88,92.98,34.33,40.8,,1.74,440.6
,2024-03-21 09:00:00,3.0,,,11.65,87.98,27.89,39.3,,1.49,420.57
,2024-03-21 10:00:00,3.0,,,13.02,73.67,28.85,39.6,,1.74,427.25
,2024-03-21 11:00:00,3.0,,,15.94,56.51,30.28,40.83,,2.12,447.27
,2024-03-21 12:00:00,3.0,,,20.39,37.19,28.61,39.63,,2.34,467.3
,2024-03-21 13:00:00,3.0,,,26.73,19.13,23.6,37.54,,3.29,534.06
,2024-03-21 14:00:00,3.0,,,30.5,9.57,22.41,37.33,,5.57,660.9
,2024-03-21 15:00:00,3.0,,,32.22,5.5,24.32,38.25,,7.79,774.38
,2024-03-21 16:00:00,3.0,,,30.5,4.96,22.17,38.36,,8.87,841.14
,2024-03-21 17:00:00,3.0,,,29.13,4.92,19.07,39.48,,9.37,894.55
,2024-03-21 18:00:00,3.0,,,27.76,4.96,16.69,37.67,,7.98,867.84
,2024-03-21 19:00:00,3.0,,,26.05,5.63,13.47,32.49,,5.32,754.36
,2024-03-21 20:00:00,3.0,,,21.93,9.57,11.68,30.2,,4.31,660.9
,2024-03-21 21:00:00,3.0,,,16.62,16.27,10.85,29.9,,4.12,594.14
,2024-03-21 22:00:00,3.0,,,15.42,18.42,11.56,32.37,,4.69,600.81
,2024-03-21 23:00:00,3.0,,,17.99,15.02,14.07,37.61,,6.14,687.6
,2024-03-22 00:00:00,3.0,,,23.31,8.31,17.88,44.39,,8.49,814.44
,2024-03-22 01:00:00,4.0,,,28.45,1.92,21.46,52.44,,10.26,1001.36
,2024-03-22 02:00:00,4.0,,,29.47,1.61,26.94,69.96,,14.44,1508.71
,2024-03-22 03:00:00,5.0,,,31.87,5.99,30.99,77.39,,17.99,1895.9
,2024-03-22 04:00:00,3.0,,,19.02,27.89,38.62,28.15,,4.12,580.79
,2024-03-22 05:00:00,2.0,,,14.05,45.42,32.42,23.05,,2.82,453.95
,2024-03-22 06:00:00,2.0,,,11.31,60.08,27.89,21.56,,2.12,403.88
,2024-03-22 07:00:00,2.0,,,9.42,78.68,24.32,21.17,,1.71,373.84
,2024-03-22 08:00:00,2.0,,,8.05,89.41,20.74,21.49,,1.5,363.83
,2024-03-22 09:00:00,2.0,,,7.28,85.12,17.64,20.31,,1.36,357.15
,2024-03-22 10:00:00,2.0,,,9.51,60.8,21.46,20.24,,1.76,380.52
,2024-03-22 11:00:00,2.0,,,10.97,39.34,22.41,20.37,,2.09,403.88
,2024-03-22 12:00:00,2.0,,,13.71,27.18,20.27,19.75,,2.28,427.25
,2024-03-22 13:00:00,2.0,,,18.85,15.2,16.69,19.44,,2.75,460.62
,2024-03-22 14:00:00,2.0,,,20.05,11.09,15.74,20.41,,3.99,520.71
,2024-03-22 15:00:00,2.0,,,19.88,11.18,15.97,21.61,,4.94,560.76
,2024-03-22 16:00:00,2.0,,,17.48,14.13,13.47,21.7,,5.07,567.44
,2024-03-22 17:00:00,2.0,,,16.79,15.56,12.28,22.52,,5.32,594.14
,2024-03-22 18:00:00,2.0,,,16.96,15.38,11.32,21.83,,4.69,580.79
,2024-03-22 19:00:00,2.0,,,19.88,11.44,10.01,21.31,,3.77,594.14
,2024-03-22 20:00:00,2.0,,,18.34,10.91,8.46,21.78,,3.48,587.46
,2024-03-22 21:00:00,2.0,,,15.08,13.41,8.23,22.74,,3.99,574.11
,2024-03-22 22:00:00,3.0,,,15.08,11.98,9.54,25.59,,5.26,607.49
,2024-03-22 23:00:00,3.0,,,16.45,7.96,10.97,29.51,,6.27,674.25
,2024-03-23 00:00:00,3.0,,,18.16,2.86,12.52,34.12,,7.28,754.36
,2024-03-23 01:00:00,3.0,,,18.68,0.36,14.54,40.26,,7.98,894.55
,2024-03-23 02:00:00,4.0,,,18.34,1.08,19.31,53.38,,10.77,1268.39
,2024-03-23 03:00:00,4.0,,,21.25,4.43,21.7,56.7,,13.68,1495.36
,2024-03-23 04:00:00,2.0,,,16.79,26.82,33.86,21.97,,3.93,547.41
,2024-03-23 05:00:00,2.0,,,13.54,49.35,31.95,19.26,,2.85,453.95
,2024-03-23 06:00:00,2.0,,,10.11,74.39,26.46,18.14,,2.03,407.22
,2024-03-23 07:00:00,2.0,,,6.43,97.27,18.12,16.73,,1.5,357.15
,2024-03-23 08:00:00,2.0,,,5.23,97.27,14.19,15.91,,1.42,343.8
,2024-03-23 09:00:00,2.0,,,4.84,87.98,11.8,14.72,,1.35,340.46
,2024-03-23 10:00:00,2.0,,,6.6,63.66,14.54,12.83,,1.52,363.83
,2024-03-23 11:00:00,2.0,,,7.88,43.63,15.02,11.61,,1.74,390.53
,2024-03-23 12:00:00,2.0,,,10.45,31.47,13.71,11.18,,1.93,413.89
,2024-03-23 13:00:00,2.0,,,14.05,20.38,11.56,11.16,,2.28,440.6
,2024-03-23 14:00:00,2.0,,,14.74,16.63,10.97,12.19,,3.1,480.65
,2024-03-23 15:00:00,2.0,,,14.22,16.45,11.21,13.57,,3.64,507.35
,2024-03-23 16:00:00,2.0,,,12.0,19.85,9.66,13.59,,3.39,494.0
,2024-03-23 17:00:00,2.0,,,10.88,22.71,8.94,13.92,,3.29,494.0
,2024-03-23 18:00:00,2.0,,,10.62,24.68,8.23,13.64,,2.85,473.98
,2024-03-23 19:00:00,2.0,,,10.8,24.68,6.79,12.95,,2.18,453.95
,2024-03-23 20:00:00,2.0,,,9.94,24.32,6.14,13.76,,2.25,453.95
,2024-03-23 21:00:00,2.0,,,8.57,25.39,6.2,14.93,,2.47,460.62
,2024-03-23 22:00:00,2.0,,,9.42,23.25,7.21,17.5,,3.07,500.68
,2024-03-23 23:00:00,2.0,,,12.0,17.88,8.7,21.55,,3.83,574.11
,2024-03-24 00:00:00,3.0,,,15.77,10.64,10.13,25.9,,4.62,660.9
,2024-03-24 01:00:00,3.0,,,20.39,3.35,12.04,31.58,,5.38,794.41
,2024-03-24 02:00:00,3.0,,,21.76,1.77,17.17,43.44,,8.74,1148.22
,2024-03-24 03:00:00,3.0,,,23.65,6.62,20.5,43.82,,11.15,1268.39
,2024-03-24 04:00:00,2.0,,,16.11,31.83,30.04,18.68,,3.45,520.71
,2024-03-24 05:00:00,2.0,,,12.34,52.93,27.66,17.44,,2.63,447.27
,2024-03-24 06:00:00,2.0,,,9.08,74.39,23.37,17.53,,2.03,410.56
,2024-03-24 07:00:00,2.0,,,7.28,86.55,20.74,17.14,,1.55,383.85
,2024-03-24 08:00:00,2.0,,,6.0,80.82,16.69,15.65,,1.28,367.16
,2024-03-24 09:00:00,2.0,,,5.14,69.38,12.87,13.89,,1.16,357.15
,2024-03-24 10:00:00,2.0,,,6.0,55.79,13.59,14.27,,1.33,373.84
,2024-03-24 11:00:00,2.0,,,7.37,44.7,13.83,15.1,,1.57,393.87
,2024-03-24 12:00:00,2.0,,,10.2,35.05,13.35,15.3,,1.77,413.89
,2024-03-24 13:00:00,2.0,,,15.25,23.6,10.85,16.88,,2.6,473.98
,2024-03-24 14:00:00,2.0,,,17.82,17.7,10.73,19.75,,4.12,554.08
,2024-03-24 15:00:00,2.0,,,19.19,15.38,12.16,22.87,,5.26,620.84
,2024-03-24 16:00:00,3.0,,,20.91,12.34,12.52,27.59,,6.21,727.65
,2024-03-24 17:00:00,3.0,,,24.33,7.15,13.59,34.82,,7.28,894.55
,2024-03-24 18:00:00,3.0,,,25.7,4.02,13.11,36.9,,6.59,934.6
,2024-03-24 19:00:00,3.0,,,24.33,4.29,10.01,31.01,,4.31,814.44
,2024-03-24 20:00:00,3.0,,,20.05,8.85,9.42,27.52,,3.86,687.6
,2024-03-24 21:00:00,3.0,,,14.39,16.27,8.94,26.26,,3.58,600.81
,2024-03-24 22:00:00,3.0,,,12.51,19.13,9.18,26.86,,3.7,587.46
,2024-03-24 23:00:00,3.0,,,13.19,17.88,9.89,29.3,,4.05,627.52
,2024-03-25 00:00:00,3.0,,,15.59,14.48,10.85,31.79,,4.5,680.92
,2024-03-25 01:00:00,3.0,,,19.54,10.1,12.28,35.19,,4.94,767.71
,2024-03-25 02:00:00,3.0,,,26.05,4.47,17.64,46.25,,8.99,1108.17
,2024-03-25 03:00:00,3.0,,,26.05,11.8,20.5,46.19,,11.65,1228.33
,2024-03-25 04:00:00,2.0,,,14.91,39.7,27.89,22.13,,3.61,540.73
,2024-03-25 05:00:00,2.0,,,12.34,59.37,27.42,20.34,,2.94,473.98
,2024-03-25 06:00:00,2.0,,,10.71,75.82,26.46,20.13,,2.53,447.27
,2024-03-25 07:00:00,2.0,,,10.02,87.98,26.46,20.86,,2.25,420.57
,2024-03-25 08:00:00,2.0,,,8.74,90.84,22.89,20.64,,2.01,400.54
,2024-03-25 09:00:00,2.0,,,7.8,86.55,19.07,19.37,,1.85,383.85
,2024-03-25 10:00:00,2.0,,,10.11,69.38,22.41,18.4,,2.25,410.56
,2024-03-25 11:00:00,2.0,,,12.85,51.5,23.84,17.58,,2.69,447.27
,2024-03-25 12:00:00,2.0,,,17.14,36.84,22.41,17.45,,3.01,473.98
,2024-03-25 13:00:00,2.0,,,28.1,14.66,17.17,21.43,,5.26,654.22
,2024-03-25 14:00:00,3.0,,,31.19,2.44,17.17,29.61,,9.12,894.55
,2024-03-25 15:00:00,3.0,,,29.13,0.5,20.27,38.62,,11.78,1068.12
,2024-03-25 16:00:00,3.0,,,27.42,0.37,20.98,44.37,,11.91,1148.22
,2024-03-25 17:00:00,3.0,,,27.42,0.39,21.22,49.33,,12.03,1228.33
,2024-03-25 18:00:00,3.0,,,28.45,0.47,19.31,47.38,,10.13,1201.63
,2024-03-25 19:00:00,3.0,,,28.45,1.18,14.31,36.4,,6.21,988.01
,2024-03-25 20:00:00,3.0,,,25.02,6.35,11.44,28.45,,4.75,781.06
,2024-03-25 21:00:00,3.0,,,18.16,17.52,10.37,25.17,,4.37,660.9
,2024-03-25 22:00:00,2.0,,,15.42,23.96,10.49,24.96,,4.62,634.19
,2024-03-25 23:00:00,3.0,,,15.59,25.03,11.44,26.56,,5.26,654.22
,2024-03-26 00:00:00,3.0,,,18.51,22.89,12.87,29.05,,6.08,700.95
,2024-03-26 01:00:00,3.0,,,23.31,19.67,14.31,31.78,,6.71,787.73
,2024-03-26 02:00:00,3.0,,,34.62,10.1,19.07,43.4,,10.89,1148.22
,2024-03-26 03:00:00,3.0,,,34.62,16.45,21.46,45.94,,13.81,1335.14
,2024-03-26 04:00:00,2.0,,,15.08,53.64,25.03,18.34,,3.64,487.33
,2024-03-26 05:00:00,2.0,,,10.97,66.52,23.6,17.48,,2.79,427.25
,2024-03-26 06:00:00,2.0,,,8.91,72.96,21.93,17.45,,2.22,407.22
,2024-03-26 07:00:00,2.0,,,7.97,77.96,20.98,17.27,,1.92,393.87
,2024-03-26 08:00:00,2.0,,,7.2,76.53,18.12,16.19,,1.76,383.85
,2024-03-26 09:00:00,2.0,,,6.77,70.81,15.74,14.17,,1.73,373.84
,2024-03-26 10:00:00,2.0,,,8.14,65.09,17.4,13.28,,2.01,380.52
,2024-03-26 11:00:00,2.0,,,10.28,57.22,18.6,12.89,,2.34,397.21
,2024-03-26 12:00:00,2.0,,,14.22,47.21,18.6,12.69,,2.63,420.57
,2024-03-26 13:00:00,2.0,,,22.28,31.83,14.78,14.91,,4.18,534.06
,2024-03-26 14:00:00,2.0,,,27.08,21.46,14.66,19.46,,6.71,667.57
,2024-03-26 15:00:00,2.0,,,29.47,16.45,16.69,24.48,,8.74,774.38
,2024-03-26 16:00:00,3.0,,,26.73,16.99,16.21,26.24,,8.49,787.73
,2024-03-26 17:00:00,3.0,,,23.99,19.13,14.66,26.44,,7.66,781.06
,2024-03-26 18:00:00,2.0,,,22.28,20.56,12.64,24.04,,5.89,734.33
,2024-03-26 19:00:00,2.0,,,20.39,21.82,9.66,19.05,,3.7,627.52
,2024-03-26 20:00:00,2.0,,,17.31,23.25,8.82,17.45,,3.42,580.79
,2024-03-26 21:00:00,2.0,,,13.71,24.68,8.82,17.55,,3.67,567.44
,2024-03-26 22:00:00,2.0,,,14.22,21.64,10.25,20.2,,4.62,607.49
,2024-03-26 23:00:00,3.0,,,17.99,14.31,13.59,26.37,,6.84,720.98
,2024-03-27 00:00:00,3.0,,,23.99,4.83,19.31,36.11,,10.64,894.55
,2024-03-27 01:00:00,4.0,,,26.73,0.21,26.7,51.05,,14.57,1201.63
,2024-03-27 02:00:00,4.0,,,25.7,0.88,32.42,74.94,,17.23,1789.09
,2024-03-27 03:00:00,5.0,,,29.13,3.67,34.81,82.88,,20.77,2189.64
,2024-03-27 04:00:00,2.0,,,22.96,30.04,44.35,21.51,,5.45,660.9
,2024-03-27 05:00:00,2.0,,,18.68,58.65,41.96,17.59,,3.96,514.03
,2024-03-27 06:00:00,2.0,,,14.05,89.41,35.76,17.68,,2.85,433.92
,2024-03-27 07:00:00,3.0,,,10.2,110.15,29.56,18.36,,1.99,387.19
,2024-03-27 08:00:00,3.0,,,8.05,103.0,22.89,15.37,,1.63,360.49
,2024-03-27 09:00:00,2.0,,,6.77,83.68,16.93,10.66,,1.49,340.46
,2024-03-27 10:00:00,2.0,,,7.54,64.37,16.69,8.61,,1.73,350.48
,2024-03-27 11:00:00,1.0,,,8.57,51.5,15.97,8.11,,1.95,367.16
,2024-03-27 12:00:00,1.0,,,10.54,40.77,14.42,7.81,,2.09,387.19
,2024-03-27 13:00:00,1.0,,,14.39,28.61,12.28,8.18,,2.5,420.57
,2024-03-27 14:00:00,2.0,,,16.79,20.21,12.64,10.0,,3.64,480.65
,2024-03-27 15:00:00,2.0,,,17.14,16.27,13.59,12.06,,4.62,527.38
,2024-03-27 16:00:00,2.0,,,19.19,11.44,13.23,16.67,,6.4,647.54
,2024-03-27 17:00:00,2.0,,,23.31,5.14,14.66,24.24,,8.23,841.14
,2024-03-27 18:00:00,3.0,,,25.02,1.77,15.14,27.33,,8.04,934.6
,2024-03-27 19:00:00,3.0,,,24.68,0.39,14.07,26.19,,6.59,934.6
,2024-03-27 20:00:00,3.0,,,23.65,0.06,15.74,30.15,,7.47,1001.36
,2024-03-27 21:00:00,3.0,,,22.62,0.01,20.74,40.47,,10.51,1148.22
,2024-03-27 22:00:00,4.0,,,23.99,0.0,26.23,54.41,,13.93,1348.5
,2024-03-27 23:00:00,4.0,,,23.99,0.0,26.46,61.0,,14.06,1401.9
,2024-03-28 00:00:00,4.0,,,22.28,0.0,24.32,58.15,,12.79,1335.14
,2024-03-28 01:00:00,4.0,,,20.39,0.01,23.6,56.5,,11.4,1335.14
,2024-03-28 02:00:00,4.0,,,19.88,1.45,27.89,66.34,,13.55,1695.63
,2024-03-28 03:00:00,4.0,,,26.05,5.72,30.04,69.91,,17.48,1976.01
,2024-03-28 04:00:00,2.0,,,19.88,27.54,44.82,19.8,,5.32,674.25
,2024-03-28 05:00:00,2.0,,,20.22,54.36,47.68,19.57,,4.56,587.46
,2024-03-28 06:00:00,2.0,,,16.96,85.83,41.01,21.0,,3.48,520.71
,2024-03-28 07:00:00,2.0,,,11.31,97.27,30.52,17.79,,2.25,440.6
,2024-03-28 08:00:00,2.0,,,8.05,87.26,22.17,13.2,,1.68,397.21
,2024-03-28 09:00:00,2.0,,,6.34,70.1,16.21,9.17,,1.39,370.5
,2024-03-28 10:00:00,1.0,,,8.14,50.07,16.93,9.65,,2.31,427.25
,2024-03-28 11:00:00,2.0,,,10.11,37.19,17.4,11.32,,2.94,473.98
,2024-03-28 12:00:00,2.0,,,13.19,22.35,16.45,11.76,,3.17,507.35
,2024-03-28 13:00:00,2.0,,,17.65,6.79,14.31,12.89,,3.7,554.08
,2024-03-28 14:00:00,2.0,,,16.96,1.9,13.59,15.57,,4.94,614.17
,2024-03-28 15:00:00,2.0,,,16.28,1.61,13.83,18.25,,5.51,660.9
,2024-03-28 16:00:00,2.0,,,14.91,3.67,12.16,17.95,,4.69,620.84
,2024-03-28 17:00:00,2.0,,,13.88,6.62,11.21,17.06,,4.18,587.46
,2024-03-28 18:00:00,2.0,,,13.19,8.4,10.37,15.14,,3.29,540.73
,2024-03-28 19:00:00,2.0,,,13.19,8.49,8.58,13.19,,2.37,507.35
,2024-03-28 20:00:00,2.0,,,13.02,7.78,7.99,13.85,,2.47,514.03
,2024-03-28 21:00:00,2.0,,,12.17,7.96,8.58,15.37,,2.82,527.38
,2024-03-28 22:00:00,2.0,,,12.68,6.71,9.66,17.54,,3.39,554.08
,2024-03-28 23:00:00,2.0,,,13.19,5.19,10.37,19.12,,3.77,574.11
,2024-03-29 00:00:00,2.0,,,14.05,3.35,11.21,20.25,,4.18,600.81
,2024-03-29 01:00:00,2.0,,,15.42,1.22,12.87,22.34,,4.62,667.57
,2024-03-29 02:00:00,3.0,,,15.59,2.35,15.74,26.8,,6.84,854.49
,2024-03-29 03:00:00,2.0,,,15.94,9.57,17.88,24.2,,7.98,854.49
,2024-03-29 04:00:00,2.0,,,12.17,28.61,25.03,13.85,,3.93,514.03
,2024-03-29 05:00:00,2.0,,,12.85,54.36,28.61,14.75,,3.64,487.33
,2024-03-29 06:00:00,2.0,,,12.68,85.83,30.99,17.66,,3.17,460.62
,2024-03-29 07:00:00,3.0,,,8.4,101.57,22.65,17.63,,2.25,403.88
,2024-03-29 08:00:00,3.0,,,6.77,101.57,17.4,17.02,,1.88,380.52
,2024-03-29 09:00:00,2.0,,,6.0,85.12,13.95,14.26,,1.63,363.83
,2024-03-29 10:00:00,2.0,,,8.05,57.94,15.26,10.64,,2.31,410.56
,2024-03-29 11:00:00,1.0,,,9.68,40.77,15.26,9.47,,2.75,440.6
,2024-03-29 12:00:00,1.0,,,12.85,25.03,14.07,8.98,,2.88,467.3
,2024-03-29 13:00:00,1.0,,,16.79,10.1,12.4,8.96,,3.17,500.68
,2024-03-29 14:00:00,2.0,,,16.28,6.08,12.04,10.28,,3.96,527.38
,2024-03-29 15:00:00,2.0,,,15.25,6.08,12.04,11.88,,4.37,547.41
,2024-03-29 16:00:00,2.0,,,13.02,8.14,10.61,12.12,,3.83,534.06
,2024-03-29 17:00:00,2.0,,,12.51,8.85,10.37,12.77,,3.77,540.73
,2024-03-29 18:00:00,2.0,,,13.02,8.49,10.01,12.45,,3.29,534.06
