
Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
843.0,2023-03-18,5.0,7370.0,173.45,139.83,160.22,125.89,495.87,599.77,52.18,
844.0,2023-03-19,5.0,7904.05,148.42,97.33,114.44,91.55,665.51,750.96,42.56,
845.0,2023-03-20,5.0,9719.85,232.46,154.91,19.31,255.58,717.57,853.96,73.97,
846.0,2023-03-21,5.0,5928.04,99.24,106.93,197.41,228.88,424.68,528.29,44.08,
847.0,2023-03-22,5.0,7797.24,143.05,175.48,346.18,259.4,558.22,670.69,66.88,
848.0,2023-03-23,5.0,6195.07,104.61,106.93,228.88,94.41,387.66,514.55,65.86,
849.0,2023-03-24,5.0,10681.15,286.1,123.38,243.19,116.35,720.18,894.51,63.33,
850.0,2023-03-25,5.0,8010.86,86.72,219.35,181.67,255.58,627.73,747.09,107.41,
851.0,2023-03-26,5.0,3898.62,35.76,97.33,188.83,72.48,237.95,339.19,47.12,
852.0,2023-03-27,5.0,3391.27,67.95,76.09,188.83,71.53,202.54,272.14,40.02,
853.0,2023-03-28,5.0,7370.0,193.12,105.56,217.44,79.15,470.79,604.42,49.65,
854.0,2023-03-29,5.0,10787.96,261.07,205.64,417.71,192.64,814.72,970.26,99.3,
855.0,2023-03-30,5.0,4058.84,37.1,175.48,254.63,133.51,316.43,370.37,43.06,
856.0,2023-03-31,5.0,11749.27,239.61,213.86,84.4,267.03,756.1,933.6,109.43,
857.0,2023-04-01,5.0,4539.49,66.16,94.59,208.85,162.12,352.97,461.38,27.36,
858.0,2023-04-02,5.0,7904.05,189.54,85.68,257.49,90.6,553.94,655.18,41.04,
859.0,2023-04-03,5.0,9506.23,219.94,180.96,383.38,150.68,599.96,751.82,73.97,
860.0,2023-04-04,5.0,2216.34,13.97,71.29,263.21,116.35,143.55,187.4,34.96,
861.0,2023-04-05,5.0,2857.21,29.95,75.4,311.85,84.88,211.89,253.94,32.93,
862.0,2023-04-06,5.0,3017.43,33.97,73.34,220.3,68.66,161.88,213.63,43.06,
863.0,2023-04-07,5.0,1949.31,13.86,68.55,254.63,80.11,128.98,166.72,34.45,
864.0,2023-04-08,5.0,2269.74,13.19,80.2,343.32,71.53,200.62,237.33,36.48,
865.0,2023-04-09,5.0,5874.63,105.5,108.3,383.38,127.79,340.6,443.06,60.29,
866.0,2023-04-10,5.0,7583.62,178.81,116.53,346.18,129.7,421.47,555.4,79.04,
867.0,2023-04-11,5.0,3685.0,56.33,82.25,303.27,79.15,200.43,268.66,49.14,
868.0,2023-04-12,4.0,1361.85,6.2,52.78,165.94,50.07,63.15,105.03,26.85,
869.0,2023-04-13,5.0,3631.59,62.58,90.48,346.18,90.6,196.23,274.89,51.68,
870.0,2023-04-14,5.0,5126.95,77.78,130.24,429.15,127.79,286.51,394.45,56.24,
871.0,2023-04-15,5.0,8331.3,109.08,183.7,474.93,175.48,446.12,584.16,94.23,
872.0,2023-04-16,5.0,7370.0,125.17,138.46,323.3,115.39,418.81,577.09,69.92,
873.0,2023-04-17,5.0,8331.3,137.69,153.54,366.21,259.4,431.82,602.96,154.02,
874.0,2023-04-18,5.0,5607.6,63.48,109.67,243.19,139.24,298.3,453.73,56.24,
875.0,2023-04-19,5.0,3685.0,48.28,84.31,246.05,83.92,210.63,310.69,53.2,
876.0,2023-04-20,5.0,5073.55,92.98,100.08,173.09,127.79,283.77,376.48,58.77,
877.0,2023-04-21,5.0,3017.43,30.85,113.79,217.44,106.81,174.39,271.06,45.6,
878.0,2023-04-22,5.0,7476.81,137.69,116.53,280.38,131.61,409.43,531.03,62.32,
879.0,2023-04-23,5.0,5821.23,50.96,127.49,161.65,123.98,344.07,477.66,63.84,
880.0,2023-04-24,5.0,7263.18,151.99,111.04,165.94,167.85,411.32,550.43,73.97,
881.0,2023-04-25,5.0,5928.04,63.48,149.43,274.66,141.14,320.34,463.52,80.05,
882.0,2023-04-26,5.0,6301.88,101.92,137.09,191.69,162.12,352.74,502.83,73.97,
883.0,2023-04-27,5.0,10574.34,157.36,230.31,165.94,274.66,633.28,838.62,115.51,
884.0,2023-04-28,5.0,9826.66,212.79,189.19,203.13,188.83,648.53,803.19,81.06,
885.0,2023-04-29,5.0,6942.75,105.5,122.01,223.16,97.27,415.15,549.56,67.89,
886.0,2023-04-30,5.0,4432.68,51.41,127.49,118.73,110.63,318.57,373.38,21.28,
887.0,2023-05-01,5.0,1922.61,22.58,104.19,33.62,190.73,104.31,132.15,13.68,
888.0,2023-05-02,5.0,2777.1,25.48,98.71,114.44,183.11,125.72,180.05,22.55,
889.0,2023-05-03,5.0,9826.66,175.24,156.28,155.93,156.4,529.08,697.38,99.3,
890.0,2023-05-04,5.0,14739.99,144.84,372.89,389.1,385.28,1109.71,1360.5,239.13,
891.0,2023-05-05,5.0,12176.51,104.61,222.09,606.54,183.11,1090.1,1238.83,53.7,
892.0,2023-05-06,5.0,6195.07,110.86,124.75,394.82,101.09,350.06,468.47,58.26,
893.0,2023-05-07,5.0,5287.17,82.25,108.3,394.82,89.65,267.78,355.04,45.6,
894.0,2023-05-08,5.0,7690.43,106.39,148.06,297.55,127.79,440.22,570.79,69.92,
895.0,2023-05-09,5.0,10147.09,168.09,171.36,434.88,183.11,646.73,855.45,99.3,
896.0,2023-05-10,5.0,5340.58,37.1,127.49,271.8,137.33,288.88,405.46,66.88,
897.0,2023-05-11,5.0,9826.66,144.84,146.69,423.43,205.99,544.97,741.89,91.2,
898.0,2023-05-12,5.0,9399.41,125.17,202.89,406.27,123.98,531.69,650.04,61.81,
899.0,2023-05-13,5.0,4058.84,16.32,108.3,389.1,139.24,292.6,359.52,44.58,
900.0,2023-05-14,5.0,8010.86,98.35,145.32,268.94,175.48,458.35,627.59,105.38,
901.0,2023-05-15,5.0,9078.98,97.45,189.19,440.6,177.38,567.96,721.85,80.05,
902.0,2023-05-16,5.0,4058.84,50.96,90.48,174.52,87.74,211.19,302.4,51.68,
903.0,2023-05-17,5.0,3124.24,16.09,109.67,205.99,77.25,145.45,253.43,45.6,
904.0,2023-05-18,5.0,3578.19,30.4,100.08,323.3,100.14,223.85,328.29,49.14,
905.0,2023-05-19,5.0,2563.48,10.28,78.83,226.02,69.62,159.7,223.25,39.52,
906.0,2023-05-20,5.0,6195.07,54.99,119.27,260.35,144.96,329.67,445.61,54.21,
907.0,2023-05-21,5.0,3471.37,46.04,80.2,400.54,107.77,198.2,291.72,42.05,
908.0,2023-05-22,5.0,5073.55,72.42,89.11,171.66,125.89,253.11,431.27,62.82,
909.0,2023-05-23,5.0,5447.39,88.51,87.05,117.3,175.48,311.62,465.26,93.22,
910.0,2023-05-24,5.0,10681.15,225.31,116.53,220.3,171.66,621.93,848.37,94.23,
911.0,2023-05-25,5.0,8651.73,175.24,106.93,291.82,133.51,452.54,663.76,97.27,
912.0,2023-05-26,5.0,10360.72,151.99,219.35,308.99,244.14,592.14,841.88,160.1,
913.0,2023-05-27,5.0,5287.17,76.89,119.27,240.33,99.18,273.71,395.02,82.08,
914.0,2023-05-28,5.0,8758.54,81.36,241.28,320.43,196.46,553.68,743.1,93.22,
915.0,2023-05-29,5.0,4432.68,23.69,104.19,308.99,135.42,385.98,463.7,30.15,
916.0,2023-05-30,5.0,10253.91,166.3,169.99,389.1,207.9,765.94,934.92,66.88,
917.0,2023-05-31,5.0,6568.91,125.17,113.79,197.41,77.25,519.52,599.15,31.92,
918.0,2023-06-01,5.0,7156.37,97.45,124.75,503.54,185.01,500.65,569.16,71.94,
919.0,2023-06-02,5.0,4219.06,43.81,94.59,360.49,127.79,250.55,344.46,56.24,
920.0,2023-06-03,5.0,4592.9,54.54,95.96,280.38,72.48,281.34,357.64,45.6,
921.0,2023-06-04,5.0,3738.4,35.76,112.41,360.49,80.11,187.45,264.26,42.56,
922.0,2023-06-05,5.0,6782.53,64.37,138.46,286.1,127.79,399.72,565.7,80.05,
923.0,2023-06-06,5.0,5287.17,69.74,120.64,469.21,152.59,305.57,410.88,59.28,
924.0,2023-06-07,5.0,8117.68,143.05,131.61,320.43,123.98,451.35,602.75,77.01,
925.0,2023-06-08,5.0,6622.31,99.24,130.24,351.91,117.3,350.74,471.72,68.9,
926.0,2023-06-09,5.0,3417.97,40.23,86.37,257.49,72.48,167.73,235.27,49.65,
927.0,2023-06-10,5.0,2109.53,19.67,66.49,197.41,54.84,97.44,170.02,31.41,
928.0,2023-06-11,5.0,1815.8,23.92,50.72,175.95,42.92,80.22,164.59,30.91,
929.0,2023-06-12,5.0,2429.96,34.42,61.69,155.93,57.22,128.68,244.69,42.56,
930.0,2023-06-13,4.0,1415.25,10.95,52.78,143.05,48.16,56.72,102.6,31.66,
931.0,2023-06-14,5.0,2162.93,2.77,78.83,107.29,68.66,89.49,154.99,36.98,
932.0,2023-06-15,3.0,867.84,4.08,33.59,113.01,37.67,33.41,60.53,17.23,
933.0,2023-06-16,5.0,1949.31,11.96,76.09,165.94,48.16,98.63,136.55,30.65,
934.0,2023-06-17,5.0,4592.9,90.3,90.48,175.95,65.8,198.24,268.18,39.52,
935.0,2023-06-18,5.0,3364.56,54.09,82.25,153.06,102.04,165.11,220.81,38.5,
936.0,2023-06-19,5.0,2670.29,48.28,120.64,86.55,169.75,163.15,196.84,42.05,
937.0,2023-06-20,5.0,3124.24,59.01,86.37,231.74,103.0,154.26,211.37,32.17,
938.0,2023-06-21,5.0,2964.02,35.76,183.7,77.96,204.09,224.48,282.11,26.35,
939.0,2023-06-22,5.0,3738.4,44.7,104.19,43.27,200.27,251.75,305.54,30.15,
940.0,2023-06-23,5.0,3417.97,44.7,117.9,320.43,217.44,243.79,296.03,28.12,
941.0,2023-06-24,5.0,4539.49,16.76,145.32,600.81,173.57,455.49,523.82,23.05,
942.0,2023-06-25,5.0,3044.13,32.63,120.64,65.8,213.62,196.13,232.24,20.52,
943.0,2023-06-26,5.0,4806.52,75.1,130.24,214.58,215.53,254.94,332.67,24.32,
944.0,2023-06-27,5.0,2803.8,65.27,161.77,47.92,270.84,245.79,275.74,19.0,
945.0,2023-06-28,5.0,2269.74,25.7,95.96,271.8,173.57,167.22,190.18,26.09,
946.0,2023-06-29,5.0,3070.83,24.59,108.3,57.22,115.39,130.2,187.28,28.63,
947.0,2023-06-30,5.0,1815.8,14.75,105.56,357.63,173.57,177.34,192.81,17.99,
948.0,2023-07-01,5.0,2296.45,12.29,79.51,263.21,99.18,123.27,162.52,23.31,
949.0,2023-07-02,5.0,6942.75,123.38,146.69,329.02,156.4,380.59,478.93,44.08,
950.0,2023-07-03,5.0,8865.36,139.47,186.44,423.43,150.68,498.03,668.41,94.23,
951.0,2023-07-04,5.0,2243.04,11.18,95.96,366.21,118.26,248.96,272.33,31.16,
952.0,2023-07-05,5.0,2483.37,40.23,69.92,231.74,162.12,126.38,151.99,16.09,
953.0,2023-07-06,5.0,2510.07,28.39,105.56,177.38,133.51,112.78,154.44,30.15,
954.0,2023-07-07,5.0,1628.88,23.92,74.03,50.07,120.16,75.4,90.95,15.2,
955.0,2023-07-08,4.0,1295.09,19.45,59.63,45.06,66.76,69.51,83.82,8.36,
956.0,2023-07-09,4.0,1615.52,7.26,65.8,29.68,77.25,70.92,92.3,12.03,
957.0,2023-07-10,5.0,4165.65,71.53,84.31,0.33,207.9,241.74,304.92,31.16,
958.0,2023-07-11,5.0,3311.16,49.62,154.91,223.16,188.83,231.44,266.01,22.8,
959.0,2023-07-12,5.0,2162.93,67.06,101.45,3.4,274.66,134.39,161.56,16.21,
960.0,2023-07-13,5.0,3417.97,58.11,95.96,9.92,183.11,160.82,214.44,17.48,
961.0,2023-07-14,5.0,8331.3,196.7,111.04,36.84,127.79,389.78,522.4,59.28,
962.0,2023-07-15,5.0,1668.93,28.16,72.66,6.35,97.27,86.02,109.75,13.68,
963.0,2023-07-16,5.0,10787.96,278.95,138.46,21.64,211.72,624.35,805.97,122.61,
964.0,2023-07-17,5.0,5928.04,139.47,106.93,37.91,135.42,340.09,413.71,28.88,
965.0,2023-07-18,5.0,1375.2,11.18,71.97,43.27,89.65,105.55,118.36,11.4,
966.0,2023-07-19,3.0,907.9,3.19,33.24,1.4,41.48,48.3,59.74,6.14,
967.0,2023-07-20,5.0,9399.41,151.99,194.67,474.93,175.48,491.8,650.41,64.85,
968.0,2023-07-21,5.0,2777.1,26.6,94.59,115.87,118.26,188.74,232.57,29.89,
969.0,2023-07-22,4.0,1068.12,2.1,51.41,64.37,82.02,53.94,65.4,19.76,
970.0,2023-07-23,3.0,1148.22,3.24,46.61,77.96,69.62,41.03,64.65,18.49,
971.0,2023-07-24,5.0,1949.31,18.78,117.9,203.13,120.16,110.91,140.67,19.76,
972.0,2023-07-25,5.0,1642.23,9.05,72.66,69.38,85.83,82.7,103.8,20.77,
973.0,2023-07-26,5.0,10681.15,216.36,116.53,48.64,122.07,619.96,778.6,53.2,
974.0,2023-07-27,5.0,8438.11,243.19,100.08,16.81,202.18,544.59,668.06,43.57,
975.0,2023-07-28,5.0,5180.36,135.9,83.63,52.21,135.42,314.14,361.6,22.04,
976.0,2023-07-29,5.0,1949.31,19.45,63.06,87.26,40.05,81.7,121.16,15.83,
977.0,2023-07-30,4.0,947.95,7.6,39.07,155.93,35.76,44.41,56.67,13.81,
978.0,2023-07-31,5.0,1174.93,12.96,43.18,188.83,68.66,104.15,127.08,14.31,
979.0,2023-08-01,4.0,1094.82,9.5,45.24,153.06,35.76,55.62,100.39,18.24,
980.0,2023-08-02,5.0,11749.27,300.41,89.11,101.57,169.75,687.43,872.67,97.27,
981.0,2023-08-03,5.0,4486.08,79.57,61.69,56.51,91.55,234.89,297.11,23.56,
982.0,2023-08-04,5.0,10467.53,268.22,80.2,9.83,177.38,606.95,800.27,33.94,
983.0,2023-08-05,5.0,5393.98,121.59,58.95,45.06,88.69,258.5,359.22,35.46,
984.0,2023-08-06,5.0,6141.66,141.26,54.84,98.71,65.8,314.74,428.67,31.66,
985.0,2023-08-07,3.0,807.76,5.81,37.7,113.01,29.56,31.42,87.19,14.06,
986.0,2023-08-08,4.0,1508.71,7.38,58.26,66.52,38.62,61.9,148.4,26.6,
987.0,2023-08-09,5.0,4379.27,87.62,66.49,94.41,66.76,193.17,313.7,50.16,
988.0,2023-08-10,5.0,6408.69,169.87,69.92,91.55,79.15,279.03,410.03,60.8,
989.0,2023-08-11,5.0,2803.8,39.79,76.09,120.16,54.84,110.14,183.46,38.5,
990.0,2023-08-12,3.0,774.38,6.43,35.99,124.45,24.32,37.48,69.6,13.93,
991.0,2023-08-13,3.0,921.25,4.25,42.5,85.83,27.42,27.65,70.14,18.24,
992.0,2023-08-14,5.0,2109.53,52.3,55.52,43.99,51.98,75.39,116.47,31.92,
993.0,2023-08-15,5.0,8438.11,100.14,153.54,288.96,107.77,504.49,662.07,68.9,
994.0,2023-08-16,5.0,9506.23,202.06,90.48,158.79,112.53,517.11,696.12,82.08,
995.0,2023-08-17,5.0,6622.31,159.14,86.37,105.86,96.32,296.1,469.14,68.9,
996.0,2023-08-18,5.0,8010.86,130.53,113.79,140.19,127.79,457.79,670.17,85.12,
997.0,2023-08-19,5.0,5126.95,36.66,137.09,223.16,103.95,305.18,399.33,36.48,
998.0,2023-08-20,5.0,1695.63,11.62,62.38,154.5,65.8,119.11,143.15,27.61,
999.0,2023-08-21,5.0,4112.24,45.6,178.22,237.46,148.77,235.47,300.89,46.1,
1000.0,2023-08-22,5.0,2456.67,34.42,142.57,94.41,244.14,259.87,289.1,21.79,
1001.0,2023-08-23,5.0,2403.26,72.42,70.6,10.73,196.46,126.39,159.58,17.99,
1002.0,2023-08-24,4.0,1455.31,26.6,51.41,46.49,43.39,58.53,97.03,24.32,
1003.0,2023-08-25,4.0,1188.28,12.63,55.52,103.0,34.81,51.22,122.95,22.04,
1004.0,2023-08-26,4.0,1415.25,20.34,42.5,117.3,36.24,54.4,88.01,23.56,
1005.0,2023-08-27,5.0,2990.72,47.39,64.43,100.14,48.64,132.79,231.78,37.49,
1006.0,2023-08-28,5.0,2269.74,18.78,102.82,117.3,59.6,108.56,204.32,28.63,
1007.0,2023-08-29,5.0,7263.18,164.51,91.85,127.32,90.6,369.7,573.02,70.93,
1008.0,2023-08-30,5.0,7690.43,159.14,108.3,165.94,102.04,451.78,665.0,77.01,
1009.0,2023-08-31,5.0,9826.66,214.58,106.93,153.06,129.7,541.26,770.51,91.2,
1010.0,2023-09-01,5.0,7156.37,146.63,109.67,145.91,111.58,366.34,544.63,72.96,
1011.0,2023-09-02,5.0,4646.3,90.3,77.46,148.77,73.43,217.24,327.43,53.2,
1012.0,2023-09-03,5.0,3631.59,44.7,82.94,128.75,67.71,175.73,272.45,45.09,
1013.0,2023-09-04,5.0,3685.0,50.96,100.08,150.2,85.83,196.43,313.88,54.72,
1014.0,2023-09-05,5.0,9613.04,184.18,227.57,205.99,194.55,772.14,931.31,45.6,
1015.0,2023-09-06,5.0,14526.37,261.07,233.05,263.21,377.66,886.75,1151.68,241.16,
1016.0,2023-09-07,5.0,8758.54,159.14,257.73,351.91,343.32,543.7,667.1,86.13,
1017.0,2023-09-08,5.0,8758.54,236.03,111.04,251.77,181.2,469.91,596.87,61.3,
1018.0,2023-09-09,5.0,2323.15,22.13,56.89,68.66,84.88,180.34,212.11,12.54,
1019.0,2023-09-10,5.0,1695.63,21.68,52.09,45.42,91.55,79.68,108.6,11.78,
1020.0,2023-09-11,5.0,2937.32,69.74,64.43,164.51,139.24,154.38,204.74,22.55,
1021.0,2023-09-12,5.0,8438.11,221.73,222.09,280.38,238.42,485.38,617.77,45.6,
1022.0,2023-09-13,5.0,5981.45,79.57,211.12,137.33,259.4,370.41,472.03,46.61,
1023.0,2023-09-14,5.0,7904.05,166.3,108.3,45.78,158.31,488.62,617.21,38.0,
1024.0,2023-09-15,5.0,9613.04,275.37,126.12,35.41,244.14,574.42,658.32,31.16,
1025.0,2023-09-16,5.0,2136.23,35.32,52.78,69.38,81.06,166.89,202.79,12.67,
1026.0,2023-09-17,4.0,1068.12,6.87,50.72,41.48,66.76,70.87,78.49,7.35,
1027.0,2023-09-18,5.0,1842.5,18.33,76.77,104.43,60.56,81.1,109.85,19.0,
1028.0,2023-09-19,5.0,11215.21,253.92,120.64,144.48,108.72,569.29,751.27,58.26,
1029.0,2023-09-20,5.0,10787.96,137.69,222.09,234.6,144.96,802.6,968.8,80.05,
1030.0,2023-09-21,5.0,9613.04,169.87,148.06,349.04,179.29,662.39,832.24,52.18,
1031.0,2023-09-22,5.0,9292.6,180.6,216.6,208.85,228.88,772.88,877.62,41.54,
1032.0,2023-09-23,5.0,7476.81,112.65,143.95,280.38,186.92,569.92,708.07,49.65,
1033.0,2023-09-24,5.0,8224.49,177.03,97.33,174.52,143.05,683.29,802.44,110.45,
1034.0,2023-09-25,5.0,11856.08,307.56,202.89,260.35,293.73,821.15,1050.16,186.44,
1035.0,2023-09-26,5.0,11108.4,286.1,159.03,317.57,282.29,795.29,983.89,45.09,
1036.0,2023-09-27,5.0,4539.49,92.98,113.79,240.33,94.41,269.74,362.27,43.57,
1037.0,2023-09-28,5.0,4806.52,92.09,143.95,297.55,112.53,349.36,434.58,55.73,
1038.0,2023-09-29,5.0,9933.47,243.19,200.15,277.52,160.22,639.92,844.05,93.22,
1039.0,2023-09-30,5.0,6141.66,76.0,67.17,0.0,34.81,487.94,604.03,10.01,
1040.0,2023-10-01,,,,,,,,,,
1041.0,2023-10-02,5.0,4592.9,81.36,89.11,280.38,88.69,323.2,440.31,54.21,
1042.0,2023-10-03,5.0,2803.8,39.34,90.48,203.13,65.8,174.68,242.91,44.08,
1043.0,2023-10-04,5.0,3524.78,43.36,84.31,223.16,75.34,250.73,337.45,43.57,
1044.0,2023-10-05,5.0,6195.07,157.36,116.53,226.02,80.11,379.91,509.59,63.84,
1045.0,2023-10-06,5.0,11428.83,196.7,178.22,208.85,144.96,757.12,1007.13,114.5,
1046.0,2023-10-07,5.0,8651.73,175.24,117.9,164.51,92.51,514.46,705.0,60.29,
1047.0,2023-10-08,5.0,10147.09,232.46,111.04,140.19,133.51,593.48,823.45,102.34,
1048.0,2023-10-09,5.0,7904.05,177.03,105.56,125.89,116.35,429.08,621.14,84.1,
1049.0,2023-10-10,5.0,10787.96,271.8,131.61,141.62,162.12,595.98,831.29,123.62,
1050.0,2023-10-11,5.0,3738.4,60.8,112.41,188.83,79.15,249.99,344.36,52.18,
1051.0,2023-10-12,5.0,7049.56,97.45,126.12,214.58,110.63,473.26,620.25,70.93,
1052.0,2023-10-13,5.0,10147.09,221.73,168.62,217.44,125.89,670.18,858.18,83.09,
1053.0,2023-10-14,5.0,11215.21,268.22,157.65,268.94,177.38,794.91,959.68,92.21,
1054.0,2023-10-15,5.0,10894.78,271.8,189.19,205.99,107.77,738.02,924.9,73.97,
1055.0,2023-10-16,5.0,2296.45,41.13,100.08,65.8,109.67,126.63,159.48,28.12,
1056.0,2023-10-17,5.0,14099.12,414.85,197.41,77.25,240.33,875.26,1087.2,120.58,
1057.0,2023-10-18,5.0,2296.45,21.46,90.48,140.19,63.9,210.65,247.57,37.49,
1058.0,2023-10-19,5.0,2883.91,29.5,117.9,214.58,95.37,227.7,269.79,43.06,
1059.0,2023-10-20,5.0,4806.52,94.77,160.4,226.02,139.24,337.14,404.97,50.66,
1060.0,2023-10-21,5.0,9719.85,143.05,171.36,271.8,141.14,635.95,821.72,115.51,
1061.0,2023-10-22,5.0,8544.92,202.06,168.62,308.99,171.66,599.37,736.52,87.14,
1062.0,2023-10-23,5.0,6141.66,98.35,146.69,191.69,98.23,326.39,443.74,63.84,
1063.0,2023-10-24,5.0,3845.21,77.78,124.75,158.79,110.63,261.97,316.15,50.16,
1064.0,2023-10-25,5.0,3311.16,34.42,102.82,211.72,93.46,212.78,278.8,45.6,
1065.0,2023-10-26,5.0,2750.4,13.63,105.56,208.85,79.15,226.71,267.03,41.04,
1066.0,2023-10-27,5.0,6675.72,119.81,157.65,171.66,127.79,356.08,501.87,88.16,
1067.0,2023-10-28,5.0,8972.17,77.78,334.5,208.85,251.77,641.64,786.33,133.75,
1068.0,2023-10-29,5.0,6942.75,91.2,202.89,191.69,173.57,568.55,706.84,113.49,
1069.0,2023-10-30,5.0,6301.88,113.55,183.7,170.23,125.89,483.25,632.99,72.96,
1070.0,2023-10-31,5.0,7583.62,141.26,222.09,138.76,232.7,529.16,736.54,91.2,
1071.0,2023-11-01,5.0,8010.86,150.2,233.05,174.52,186.92,727.28,870.54,68.9,
1072.0,2023-11-02,5.0,6355.29,125.17,160.4,188.83,108.72,407.75,517.47,70.93,
1073.0,2023-11-03,5.0,6942.75,162.72,137.09,140.19,104.9,366.12,519.5,72.96,
1074.0,2023-11-04,5.0,5500.79,109.08,126.12,188.83,119.21,351.13,461.23,59.28,
1075.0,2023-11-05,5.0,5126.95,92.09,126.12,171.66,103.95,326.54,421.75,72.96,
1076.0,2023-11-06,5.0,8331.3,134.11,200.15,203.13,205.99,555.34,708.43,125.65,
1077.0,2023-11-07,5.0,7156.37,160.93,211.12,175.95,137.33,550.37,668.78,78.02,
1078.0,2023-11-08,5.0,7156.37,148.42,178.22,153.06,152.59,481.78,628.15,88.16,
1079.0,2023-11-09,5.0,7797.24,135.9,153.54,178.81,109.67,480.44,681.57,83.09,
1080.0,2023-11-10,5.0,8972.17,191.33,123.38,86.55,100.14,620.72,762.59,51.68,
1081.0,2023-11-11,5.0,4539.49,69.74,117.9,144.48,76.29,283.87,377.38,45.6,
1082.0,2023-11-12,5.0,4112.24,49.17,127.49,165.94,61.04,242.79,312.6,39.52,
1083.0,2023-11-13,5.0,7370.0,114.44,197.41,223.16,148.77,487.45,638.5,96.26,
1084.0,2023-11-14,5.0,6301.88,83.15,174.11,217.44,104.9,489.64,594.82,65.86,
1085.0,2023-11-15,5.0,6782.53,108.18,165.88,188.83,108.72,441.24,573.98,82.08,
1086.0,2023-11-16,5.0,8865.36,151.99,194.67,191.69,192.64,667.57,851.71,92.21,
1087.0,2023-11-17,5.0,10681.15,218.15,235.8,110.15,312.81,785.57,1015.41,202.66,
1088.0,2023-11-18,5.0,6408.69,109.97,163.14,141.62,146.87,517.9,606.36,102.34,
1089.0,2023-11-19,5.0,10681.15,196.7,233.05,138.76,320.43,771.71,918.73,192.52,
1090.0,2023-11-20,5.0,8972.17,175.24,211.12,181.67,154.5,773.16,922.55,69.92,
1091.0,2023-11-21,5.0,4272.46,72.42,100.08,165.94,88.69,382.5,454.59,36.98,
1092.0,2023-11-22,5.0,5393.98,56.33,138.46,171.66,71.53,424.22,532.38,56.74,
1093.0,2023-11-23,5.0,11642.46,239.61,345.47,115.87,602.72,891.94,1118.72,176.31,
1094.0,2023-11-24,5.0,14099.12,278.95,329.02,151.63,347.14,1274.12,1472.84,74.98,
1095.0,2023-11-25,5.0,8544.92,114.44,186.44,183.11,192.64,672.22,779.31,123.62,
1096.0,2023-11-26,5.0,6248.47,98.35,171.36,157.36,152.59,568.35,671.37,42.56,
1097.0,2023-11-27,5.0,6248.47,109.08,112.41,97.27,102.04,593.91,700.09,67.89,
1098.0,2023-11-28,5.0,7797.24,205.64,164.51,25.75,204.09,570.31,719.92,51.17,
1099.0,2023-11-29,5.0,9078.98,189.54,154.91,111.58,150.68,527.98,670.41,98.29,
1100.0,2023-11-30,5.0,6141.66,83.15,97.33,77.25,116.35,469.26,620.64,31.16,
1101.0,2023-12-01,5.0,6301.88,132.32,128.87,117.3,103.0,433.61,533.09,54.72,
1102.0,2023-12-02,5.0,5233.76,87.62,116.53,130.18,84.88,306.56,420.73,54.21,
1103.0,2023-12-03,5.0,5020.14,78.68,123.38,137.33,85.83,329.61,434.79,56.24,
1104.0,2023-12-04,5.0,5447.39,79.57,115.16,128.75,82.97,382.61,506.33,64.34,
1105.0,2023-12-05,5.0,4913.33,93.88,105.56,114.44,80.11,362.51,464.23,48.64,
1106.0,2023-12-06,5.0,7049.56,134.11,161.77,94.41,160.22,453.52,577.68,83.09,
1107.0,2023-12-07,5.0,5821.23,119.81,137.09,144.48,113.49,492.42,583.91,46.1,
1108.0,2023-12-08,5.0,4806.52,84.94,132.98,170.23,71.53,437.11,514.65,40.53,
1109.0,2023-12-09,5.0,3284.45,29.95,117.9,157.36,68.66,295.09,346.2,36.98,
1110.0,2023-12-10,5.0,2483.37,16.54,82.94,150.2,50.07,236.66,299.06,25.33,
1111.0,2023-12-11,5.0,11108.4,200.27,174.11,104.43,154.5,822.09,1038.62,110.45,
1112.0,2023-12-12,5.0,9826.66,200.27,235.8,128.75,289.92,631.61,842.22,172.26,
1113.0,2023-12-13,5.0,10681.15,236.03,191.93,133.04,129.7,833.99,1022.76,64.85,
1114.0,2023-12-14,5.0,4219.06,84.94,124.75,130.18,59.13,405.96,496.31,39.52,
1115.0,2023-12-15,5.0,8544.92,196.7,194.67,153.06,146.87,730.71,863.55,94.23,
1116.0,2023-12-16,5.0,6675.72,105.5,148.06,155.93,97.27,705.96,820.29,70.93,
1117.0,2023-12-17,5.0,5767.82,101.92,120.64,138.76,63.9,566.17,662.81,42.56,
1118.0,2023-12-18,5.0,2696.99,33.53,71.97,134.47,61.99,228.42,277.27,32.42,
1119.0,2023-12-19,5.0,2269.74,24.59,89.11,123.02,60.56,180.62,218.81,34.45,
1120.0,2023-12-20,5.0,5874.63,92.98,139.83,121.59,82.02,462.52,576.04,57.25,
1121.0,2023-12-21,5.0,5073.55,89.41,132.98,161.65,82.97,493.78,606.48,46.1,
1122.0,2023-12-22,5.0,8865.36,148.42,241.28,123.02,255.58,777.19,928.77,72.96,
1123.0,2023-12-23,5.0,9185.79,139.47,194.67,160.22,160.22,797.52,949.66,78.02,
1124.0,2023-12-24,5.0,8331.3,200.27,143.95,82.97,225.07,708.23,825.9,40.02,
