dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-03-22 02:30:00,5,1482.01,0,56.21,29.33,26.46,97.35,122.48,4.88
2022-03-22 03:30:00,5,1468.66,0,49.35,32.19,26.46,111.95,134.01,4.02
2022-03-22 04:30:00,5,1255.04,0,30.5,43.63,21.46,125.97,143.62,3.36
2022-03-22 05:30:00,5,1068.12,0,19.36,57.94,19.55,133.99,146.47,3.13
2022-03-22 06:30:00,5,1014.71,0,20.05,60.08,20.74,128.66,138.42,3.96
2022-03-22 07:30:00,5,1188.28,0.38,33.59,46.49,27.18,126.42,137.22,7.79
2022-03-22 08:30:00,5,1375.2,5.2,46.61,43.99,39.58,127.59,140.25,11.78
2022-03-22 09:30:00,5,1108.17,7.04,54.15,91.55,97.27,119.71,130.27,7.6
2022-03-22 10:30:00,5,1148.22,8.38,65.8,115.87,144.96,133.84,145.05,6.78
2022-03-22 11:30:00,5,1214.98,7.04,71.29,148.77,179.29,154.84,167.31,5.13
2022-03-22 12:30:00,5,1108.17,3.86,63.06,191.69,173.57,161.89,173.44,3.8
2022-03-22 13:30:00,5,1068.12,2.21,61.69,203.13,158.31,165.03,176.64,3.32
2022-03-22 14:30:00,5,961.3,0.82,53.47,191.69,113.49,154.62,166.84,2.6
2022-03-22 15:30:00,5,834.47,0.3,37.01,171.66,61.99,128.92,140.34,2.37
2022-03-22 16:30:00,5,767.71,0.1,28.45,154.5,37.19,107.92,117.99,2.44
2022-03-22 17:30:00,5,761.03,0.02,27.08,143.05,29.09,97.78,106.71,2.34
2022-03-22 18:30:00,5,794.41,0,27.08,123.02,23.13,88.05,96.57,2.72
2022-03-22 19:30:00,5,854.49,0,28.1,101.57,22.17,82.84,91.9,3.74
2022-03-22 20:30:00,5,921.25,0,28.45,92.98,24.08,84.36,94.24,4.24
2022-03-22 21:30:00,5,921.25,0,25.36,94.41,23.6,85.06,95.58,3.86
2022-03-22 22:30:00,5,947.95,0,24.68,95.84,22.89,85.77,97.11,4.43
2022-03-22 23:30:00,5,961.3,0,25.7,88.69,20.98,81.62,93.19,4.5
2022-03-23 00:30:00,5,834.47,0,23.31,82.97,16.93,71.47,82.05,3.17
2022-03-23 01:30:00,5,687.6,0,17.31,80.82,13.23,60.83,70.63,2.66
2022-03-23 02:30:00,5,587.46,0,12.17,78.68,10.85,52.23,61.69,2.6
2022-03-23 03:30:00,4,547.41,0,10.45,73.67,10.37,47.27,56.62,2.82
2022-03-23 04:30:00,4,527.38,0,10.2,67.23,10.37,43.97,53.21,2.94
2022-03-23 05:30:00,4,520.71,0,10.97,60.08,10.25,40.96,50.22,2.98
2022-03-23 06:30:00,4,534.06,0,13.02,53.64,10.73,37.92,46.33,2.98
2022-03-23 07:30:00,4,727.65,0.38,25.02,39.34,14.9,41.55,50.22,5.07
2022-03-23 08:30:00,4,867.84,4.81,33.59,33.97,20.27,43.69,52.79,7.03
2022-03-23 09:30:00,4,534.06,3.41,22.96,62.94,34.81,35.17,41.1,2.75
2022-03-23 10:30:00,4,480.65,2.07,19.54,73.67,33.38,34.98,40.17,2.06
2022-03-23 11:30:00,4,433.92,1.16,16.45,72.96,28.61,32.92,37.91,1.54
2022-03-23 12:30:00,4,403.88,1.26,12.68,81.54,24.32,32.24,37.62,1.16
2022-03-23 13:30:00,4,397.21,0.98,10.54,87.98,20.27,29.93,35.85,1.08
2022-03-23 14:30:00,4,410.56,0.78,9,90.12,16.45,27.14,32.34,1.08
2022-03-23 15:30:00,4,440.6,0.68,10.8,82.25,17.4,28.91,33.58,1.47
2022-03-23 16:30:00,4,460.62,0.89,12,71.53,16.93,32.88,37.94,1.84
2022-03-23 17:30:00,4,473.98,0.81,13.88,59.37,15.5,33.01,38.18,1.99
2022-03-23 18:30:00,4,487.33,0.12,16.79,41.13,13.83,32.08,37.03,2.34
2022-03-23 19:30:00,4,520.71,0.03,18.51,27.89,14.31,32.8,37.95,3.2
2022-03-23 20:30:00,4,554.08,0.07,19.36,22.71,15.74,34.15,40.16,3.89
2022-03-23 21:30:00,4,574.11,0.06,18.34,23.25,15.02,35.52,43.35,4.12
2022-03-23 22:30:00,4,607.49,0.04,18.51,24.32,14.31,38.27,48.86,4.5
2022-03-23 23:30:00,4,600.81,0.04,19.54,24.68,13.71,39.42,52.45,4.24
2022-03-24 00:30:00,4,540.73,0.03,19.19,25.75,11.56,37.38,51.56,3.23
2022-03-24 01:30:00,4,494,0.01,16.11,29.33,9.89,36.02,50.52,3.04
2022-03-24 02:30:00,4,467.3,0,12.85,35.76,9.3,35.08,49.62,3.07
2022-03-24 03:30:00,4,467.3,0,11.65,40.41,9.54,35.59,50.32,3.23
2022-03-24 04:30:00,4,467.3,0,11.14,44.35,9.78,36.66,50.93,3.2
2022-03-24 05:30:00,4,480.65,0,11.48,45.78,9.89,37.44,50.03,3.1
2022-03-24 06:30:00,4,520.71,0,13.88,43.63,10.97,38.38,49.01,3.29
2022-03-24 07:30:00,4,680.92,0.89,22.96,34.33,14.54,42.04,51.55,5.13
2022-03-24 08:30:00,4,774.38,5.53,27.08,33.97,19.07,42.29,50.95,6.46
2022-03-24 09:30:00,4,520.71,4.3,19.54,57.22,32.42,33.39,38.45,3.36
2022-03-24 10:30:00,4,467.3,3.19,15.59,77.96,31.47,30.99,35.08,2.63
2022-03-24 11:30:00,4,420.57,2.07,11.48,94.41,26.94,29.2,32.82,1.92
2022-03-24 12:30:00,4,397.21,1.58,9.51,97.27,24.08,28.11,31.41,1.54
2022-03-24 13:30:00,4,390.53,1.34,8.23,85.83,19.31,26.72,29.97,1.44
2022-03-24 14:30:00,4,390.53,1.26,7.54,70.1,15.14,25.79,29.18,1.41
2022-03-24 15:30:00,4,403.88,1.45,8.48,60.08,15.14,27.29,31.3,1.63
2022-03-24 16:30:00,4,423.91,1.51,10.2,52.93,15.26,28.4,32.82,1.87
2022-03-24 17:30:00,4,447.27,1.12,13.19,42.2,14.78,27.42,31.82,2.01
2022-03-24 18:30:00,4,494,0.17,17.14,30.4,12.99,27.45,32.23,2.6
2022-03-24 19:30:00,4,540.73,0.05,18.34,25.03,12.52,28.81,34.46,3.39
2022-03-24 20:30:00,4,567.44,0.06,17.99,24.32,12.76,29.55,35.97,3.89
2022-03-24 21:30:00,4,547.41,0.02,15.59,27.89,11.92,28.35,35.02,3.64
2022-03-24 22:30:00,4,534.06,0.01,14.39,31.47,11.68,27.25,33.77,3.51
2022-03-24 23:30:00,4,507.35,0.01,14.05,32.9,11.21,25.79,31.83,3.01
2022-03-25 00:30:00,3,453.95,0.01,13.02,33.97,9.89,23.36,28.58,2.15
2022-03-25 01:30:00,3,427.25,0,11.31,34.69,9.3,22.98,27.88,2.15
2022-03-25 02:30:00,3,417.23,0,10.11,35.76,9.66,23.21,28.13,2.37
2022-03-25 03:30:00,3,433.92,0,10.71,35.76,10.25,24.42,29.93,2.85
2022-03-25 04:30:00,4,467.3,0,11.82,37.19,10.49,26.23,32.66,3.45
2022-03-25 05:30:00,4,514.03,0,13.88,39.7,11.32,28.29,35.7,4.05
2022-03-25 06:30:00,4,607.49,0,18.85,38.62,12.99,31.48,39.52,4.62
2022-03-25 07:30:00,4,834.47,1.38,30.5,32.54,16.21,37.59,46.7,6.65
2022-03-25 08:30:00,4,934.6,6.98,34.27,41.13,18.84,38.41,47.9,8.11
2022-03-25 09:30:00,4,507.35,3.21,18.16,82.25,28.85,25.13,30.97,3.04
2022-03-25 10:30:00,3,460.62,2.21,13.88,101.57,27.42,24.21,29.75,2.34
2022-03-25 11:30:00,3,433.92,1.56,11.14,111.58,25.27,23.42,28.61,1.84
2022-03-25 12:30:00,3,413.89,1.38,9.68,110.15,23.6,21.8,26.13,1.52
2022-03-25 13:30:00,3,400.54,1.27,8.23,103,19.79,20.55,24.38,1.35
2022-03-25 14:30:00,2,387.19,1.24,7.2,92.98,16.21,18.78,22.19,1.25
2022-03-25 15:30:00,2,390.53,1.56,8.05,80.82,16.45,17.81,21.12,1.46
2022-03-25 16:30:00,2,400.54,1.87,9.51,69.38,16.69,17.64,21.12,1.73
2022-03-25 17:30:00,2,413.89,1.63,12.17,54.36,15.5,17.08,20.71,1.88
2022-03-25 18:30:00,2,440.6,0.29,15.77,39.34,13.59,18.59,22.86,2.28
2022-03-25 19:30:00,3,487.33,0.01,17.14,32.19,13.11,22.17,27.4,3.17
2022-03-25 20:30:00,4,520.71,0.02,17.14,30.76,13.35,25.23,31.27,3.7
2022-03-25 21:30:00,4,520.71,0.01,15.25,32.54,12.4,26.68,33.32,3.64
2022-03-25 22:30:00,4,527.38,0.01,15.08,33.26,12.16,28.25,35.44,3.74
2022-03-25 23:30:00,4,527.38,0.01,15.77,32.54,11.92,28.54,35.78,3.36
2022-03-26 00:30:00,4,480.65,0.01,15.08,32.19,10.61,26.86,33.27,2.47
2022-03-26 01:30:00,4,440.6,0,11.31,34.69,8.34,25.77,31.13,2.06
2022-03-26 02:30:00,4,420.57,0,8.65,37.19,7.39,25.55,30,2.06
2022-03-26 03:30:00,4,420.57,0,7.88,38.27,7.09,25.94,30.04,2.28
2022-03-26 04:30:00,4,433.92,0,8.14,37.55,7.15,26.42,30.77,2.63
2022-03-26 05:30:00,4,447.27,0,9.34,35.76,7.63,26.7,31.7,3.01
2022-03-26 06:30:00,4,494,0.01,12.34,33.62,8.94,28.07,34.21,3.42
2022-03-26 07:30:00,4,627.52,1.15,19.36,31.11,11.56,32.67,41.07,4.94
2022-03-26 08:30:00,4,707.63,4.69,22.28,42.2,14.54,36.19,46.54,6.08
2022-03-26 09:30:00,4,467.3,2.65,14.57,76.53,26.94,33.7,41.61,2.09
2022-03-26 10:30:00,4,440.6,1.82,12.51,104.43,27.89,36.41,43.25,1.57
2022-03-26 11:30:00,4,423.91,1.17,10.37,125.89,26.23,37.63,43.67,1.28
2022-03-26 12:30:00,4,403.88,0.95,9.17,127.32,24.08,34.24,39.16,1.11
2022-03-26 13:30:00,4,383.85,0.82,8.05,115.87,19.31,28.96,32.9,1.08
2022-03-26 14:30:00,4,377.18,0.73,6.77,94.41,14.19,25.5,28.77,1.08
2022-03-26 15:30:00,4,407.22,0.88,7.11,76.53,13.11,27.82,31.43,1.25
2022-03-26 16:30:00,4,433.92,0.99,7.88,67.23,12.4,31.22,35.51,1.44
2022-03-26 17:30:00,4,433.92,0.78,9.6,58.65,11.32,29.99,34.69,1.52
2022-03-26 18:30:00,4,440.6,0.11,11.48,51.5,9.54,27.36,32.75,1.76
2022-03-26 19:30:00,4,453.95,0,12.17,48.64,9.18,26.81,33.66,2.34
2022-03-26 20:30:00,4,453.95,0,12,47.92,9.42,27.57,36.25,2.72
2022-03-26 21:30:00,4,423.91,0,10.45,48.64,8.7,27.37,37.49,2.5
2022-03-26 22:30:00,4,403.88,0,9.85,47.92,8.7,26.27,36.72,2.34
2022-03-26 23:30:00,3,380.52,0,9.85,46.49,8.58,23.96,33.75,2.01
2022-03-27 00:30:00,3,350.48,0,9.42,45.78,7.27,21.75,30.6,1.57
2022-03-27 01:30:00,3,343.8,0,8.31,44.7,6.5,21.42,29.77,1.69
2022-03-27 02:30:00,3,343.8,0,7.45,43.99,6.56,21.97,30.32,1.92
2022-03-27 03:30:00,3,350.48,0,7.28,42.2,6.74,22.79,31.18,2.22
2022-03-27 04:30:00,3,363.83,0,7.63,39.34,7.03,23.83,32.18,2.5
2022-03-27 05:30:00,4,387.19,0,8.57,36.12,7.63,25.14,33.37,2.75
2022-03-27 06:30:00,4,433.92,0.01,11.31,31.83,9.06,27.28,35.61,3.1
2022-03-27 07:30:00,4,560.76,1.37,16.45,26.82,11.68,31.7,40.62,4.37
2022-03-27 08:30:00,4,620.84,5.25,16.79,32.54,15.26,34.82,43.6,5.07
2022-03-27 09:30:00,4,427.25,3.58,12,53.64,25.51,29.25,35.15,2.28
2022-03-27 10:30:00,4,403.88,2.43,10.11,78.68,24.8,28.47,33.38,1.92
2022-03-27 11:30:00,4,373.84,1.51,7.8,97.27,20.98,27.86,32.28,1.54
2022-03-27 12:30:00,3,340.46,1.19,6.08,97.27,17.64,24.05,28.06,1.2
2022-03-27 13:30:00,2,317.1,1.12,5.1,87.26,14.54,19.05,23.06,1.04
2022-03-27 14:30:00,2,303.75,1.15,4.41,71.53,11.8,13.77,17.73,0.94
2022-03-27 15:30:00,2,317.1,1.59,5.23,60.08,12.16,11.62,15.86,1.22
2022-03-27 16:30:00,2,333.79,1.9,6.34,51.5,11.56,12.14,17.04,1.52
2022-03-27 17:30:00,2,353.81,1.76,8.65,41.13,10.61,12.08,17.15,1.69
2022-03-27 18:30:00,2,380.52,0.38,12.17,31.11,9.18,13.12,18.63,1.99
2022-03-27 19:30:00,2,413.89,0.03,13.54,27.54,9.18,14.87,20.99,2.66
2022-03-27 20:30:00,2,447.27,0.02,14.05,27.18,9.78,15.93,22.36,3.07
2022-03-27 21:30:00,2,440.6,0.01,12.68,29.33,9.42,15.64,22.08,2.91
2022-03-27 22:30:00,2,447.27,0.01,12.34,29.68,9.42,15.46,21.9,2.94
2022-03-27 23:30:00,2,440.6,0.01,12.68,28.97,9.3,14.69,20.93,2.66
2022-03-28 00:30:00,2,397.21,0.01,12.17,28.97,8.11,12.69,18.27,2.06
2022-03-28 01:30:00,2,397.21,0.01,11.82,28.61,8.34,12.89,18.26,2.37
2022-03-28 02:30:00,2,400.54,0.01,10.71,28.97,8.7,13.55,18.99,2.63
2022-03-28 03:30:00,2,403.88,0.01,10.2,28.97,8.94,14.2,19.87,2.85
2022-03-28 04:30:00,2,413.89,0.01,10.28,27.89,9.18,14.77,20.65,3.07
2022-03-28 05:30:00,2,427.25,0.02,11.31,25.39,9.78,15.32,21.3,3.26
2022-03-28 06:30:00,2,473.98,0.06,14.05,20.92,11.09,16.63,22.82,3.55
2022-03-28 07:30:00,3,607.49,2.65,19.19,15.56,13.83,20.52,28.03,5.13
2022-03-28 08:30:00,3,660.9,8.16,19.19,20.92,16.93,20.7,28.75,6.08
2022-03-28 09:30:00,2,423.91,4.58,13.37,41.13,25.03,13.74,19.17,3.1
2022-03-28 10:30:00,2,393.87,3.38,11.48,62.23,25.75,13.81,18.55,2.69
2022-03-28 11:30:00,2,367.16,2.43,9.68,82.25,25.27,14.89,19.37,2.12
2022-03-28 12:30:00,2,347.14,1.9,8.23,94.41,24.08,15.81,20.01,1.65
2022-03-28 13:30:00,2,327.11,1.68,7.11,91.55,20.5,14.07,18.28,1.38
2022-03-28 14:30:00,1,307.08,1.59,5.91,76.53,15.5,9.71,13.58,1.2
2022-03-28 15:30:00,1,317.1,2.1,6.43,58.65,14.31,7.21,10.81,1.5
2022-03-28 16:30:00,1,340.46,2.51,7.71,45.78,13.47,6.76,10.43,1.88
2022-03-28 17:30:00,1,367.16,2.35,10.62,32.54,12.4,6.46,10.11,2.09
2022-03-28 18:30:00,1,407.22,0.62,15.42,19.85,10.97,7.08,11.17,2.53
2022-03-28 19:30:00,1,453.95,0.31,17.31,15.02,11.32,8.9,13.86,3.51
2022-03-28 20:30:00,2,494,0.37,17.82,13.41,12.52,10.87,16.6,4.37
2022-03-28 21:30:00,2,494,0.26,16.28,14.84,12.28,11.48,17.66,4.31
2022-03-28 22:30:00,2,494,0.2,15.42,16.09,11.92,11.89,18.3,4.02
2022-03-28 23:30:00,2,473.98,0.19,15.42,16.27,11.32,11.27,17.45,3.36
2022-03-29 00:30:00,1,403.88,0.11,13.88,17.88,9.89,8.85,14.04,2.28
2022-03-29 01:30:00,1,357.15,0.05,11.14,20.92,9.3,7.92,12.29,2.01
2022-03-29 02:30:00,1,337.12,0.03,9,23.25,8.82,7.8,11.79,1.98
2022-03-29 03:30:00,1,327.11,0.02,8.05,23.6,8.82,7.81,11.8,1.99
2022-03-29 04:30:00,1,327.11,0.03,7.63,22.89,8.94,7.88,11.88,2.01
2022-03-29 05:30:00,1,327.11,0.04,7.88,21.82,9.18,8.04,12.16,2.06
2022-03-29 06:30:00,1,347.14,0.08,9.51,19.67,10.49,8.75,13.3,2.25
2022-03-29 07:30:00,2,423.91,1.61,12.51,16.45,13.35,10.62,16.11,3.42
2022-03-29 08:30:00,2,460.62,5.76,11.65,19.85,16.93,10.92,17.02,4.12
2022-03-29 09:30:00,1,400.54,5.2,9.68,32.54,21.22,9.49,14.63,3.01
2022-03-29 10:30:00,2,380.52,3.44,9.08,56.51,21.93,10.92,15.56,2.56
2022-03-29 11:30:00,2,363.83,2.07,8.14,87.26,21.7,14.22,18.89,2.09
2022-03-29 12:30:00,2,357.15,1.44,7.28,108.72,20.74,16.42,21.18,1.68
2022-03-29 13:30:00,2,360.49,1.27,7.03,113.01,19.31,15,19.54,1.55
2022-03-29 14:30:00,2,360.49,1.2,6.77,103,16.69,12.43,16.52,1.46
2022-03-29 15:30:00,2,373.84,1.49,7.54,85.12,15.5,11.84,15.56,1.76
2022-03-29 16:30:00,2,393.87,1.79,8.74,65.09,13.83,11.84,15.59,2.12
2022-03-29 17:30:00,2,417.23,1.65,11.31,43.27,12.16,11.46,15.24,2.25
2022-03-29 18:30:00,2,447.27,0.35,14.91,25.03,10.25,11.38,15.71,2.53
2022-03-29 19:30:00,2,473.98,0.15,15.25,18.95,10.01,11.97,17.33,3.1
2022-03-29 20:30:00,2,494,0.13,14.74,19.31,10.25,12.39,18.72,3.48
2022-03-29 21:30:00,2,473.98,0.07,12.51,21.99,9.54,11.13,17.98,3.13
2022-03-29 22:30:00,1,447.27,0.06,11.14,22.71,9.18,9.9,16.71,2.85
2022-03-29 23:30:00,1,420.57,0.05,10.62,23.6,8.58,8.56,14.87,2.31
2022-03-30 00:30:00,1,377.18,0.02,9.34,28.97,7.75,7.37,12.79,1.57
2022-03-30 01:30:00,1,367.16,0,7.97,38.98,7.75,8.85,13.67,1.52
2022-03-30 02:30:00,2,377.18,0,7.03,53.64,7.99,11.83,16.45,1.58
2022-03-30 03:30:00,2,397.21,0,6.68,68.66,8.34,14.7,19.79,1.66
2022-03-30 04:30:00,2,403.88,0,6.6,72.24,9.06,14.3,20.05,1.69
2022-03-30 05:30:00,2,393.87,0,8.23,54.36,10.37,11.62,17.9,1.79
2022-03-30 06:30:00,2,400.54,0.02,13.19,30.04,12.64,10.84,16.88,2.06
2022-03-30 07:30:00,2,460.62,1.84,17.99,15.2,16.69,13.12,18.93,3.04
2022-03-30 08:30:00,2,480.65,6.76,15.77,17.34,22.65,15.01,20.31,3.23
2022-03-30 09:30:00,2,423.91,6.15,13.54,31.47,27.66,14.01,17.96,2.41
2022-03-30 10:30:00,2,403.88,4.02,12.34,60.08,28.37,16.21,19.85,2.22
2022-03-30 11:30:00,3,390.53,2.1,10.02,103,26.7,22.79,26.35,1.77
2022-03-30 12:30:00,4,380.52,1.38,8.57,134.47,25.75,27.57,30.91,1.49
2022-03-30 13:30:00,4,380.52,1.29,8.23,137.33,23.13,25.38,29.01,1.61
2022-03-30 14:30:00,3,363.83,1.26,7.54,121.59,18.36,19.86,23.91,1.52
2022-03-30 15:30:00,2,377.18,1.4,8.48,111.58,15.26,17.93,22.9,2.01
2022-03-30 16:30:00,2,393.87,1.51,10.88,101.57,14.31,16.66,23.11,2.34
2022-03-30 17:30:00,2,417.23,1.33,15.08,72.24,13.35,12.5,19.03,2.63
2022-03-30 18:30:00,1,447.27,0.21,19.02,41.13,11.68,9.77,15.99,2.85
2022-03-30 19:30:00,2,487.33,0.04,19.88,26.46,11.56,10.28,16.91,3.36
2022-03-30 20:30:00,2,520.71,0.06,19.88,24.32,12.04,12.03,19.44,3.61
2022-03-30 21:30:00,2,500.68,0.01,16.79,30.4,11.09,12.17,19.8,3.26
2022-03-30 22:30:00,2,480.65,0,13.54,40.77,10.13,11.83,19.21,2.91
2022-03-30 23:30:00,2,440.6,0,11.65,47.92,9.06,10.83,17.76,2.28
2022-03-31 00:30:00,1,380.52,0,9.6,48.64,7.87,8.43,14.66,1.5
2022-03-31 01:30:00,1,347.14,0,7.71,43.27,7.63,6.91,12.65,1.38
2022-03-31 02:30:00,1,327.11,0,6.51,38.98,7.63,6.22,12.07,1.38
2022-03-31 03:30:00,1,320.43,0.01,7.54,30.76,8.7,6.82,13.27,1.42
2022-03-31 04:30:00,1,330.45,0.04,11.65,20.03,10.49,8.43,14.83,1.6
2022-03-31 05:30:00,1,357.15,0.14,14.22,14.13,11.44,9.99,15.67,1.87
2022-03-31 06:30:00,2,390.53,0.31,15.59,11,13.47,12,17.51,2.28
2022-03-31 07:30:00,2,447.27,2.79,16.62,10.28,17.88,15.58,21.62,3.32
2022-03-31 08:30:00,2,460.62,7.71,14.39,17.17,23.13,17.96,23.97,3.48
2022-03-31 09:30:00,2,400.54,6.76,11.65,33.97,25.51,16.2,20.54,2.56
2022-03-31 10:30:00,2,380.52,3.97,10.88,62.94,25.75,17.39,20.94,2.28
2022-03-31 11:30:00,3,360.49,2.07,9.08,100.14,25.75,22.73,26.09,1.73
2022-03-31 12:30:00,4,350.48,1.33,7.88,133.04,26.23,29.93,33.52,1.23
2022-03-31 13:30:00,4,353.81,1.15,7.71,144.48,24.56,31.91,36.01,1.28
2022-03-31 14:30:00,4,347.14,1.17,7.71,133.04,21.46,27.2,31.72,1.44
2022-03-31 15:30:00,3,370.5,1.44,9,111.58,16.45,21.08,25.96,2.28
2022-03-31 16:30:00,2,383.85,1.44,10.62,95.84,13.71,18.39,23.93,2.47
2022-03-31 17:30:00,2,397.21,0.92,13.71,81.54,11.68,17.34,23.56,2.34
2022-03-31 18:30:00,2,413.89,0.09,15.59,63.66,9.54,14.93,21.84,2.44
2022-03-31 19:30:00,2,447.27,0,15.94,41.13,9.18,12.79,19.63,3.17
2022-03-31 20:30:00,2,473.98,0.05,15.94,25.75,9.66,12.5,19.45,3.61
2022-03-31 21:30:00,2,460.62,0.07,13.54,22.35,9.18,12.12,19.22,3.2
2022-03-31 22:30:00,2,440.6,0.03,12,26.11,8.82,12.26,19.26,2.88
2022-03-31 23:30:00,2,413.89,0.01,11.31,31.83,8.34,11.82,18.48,2.31
2022-04-01 00:30:00,2,363.83,0,10.02,37.91,7.45,10.43,16.31,1.6
2022-04-01 01:30:00,2,347.14,0,8.57,42.92,7.45,10.62,16.1,1.6
2022-04-01 02:30:00,2,343.8,0,7.63,45.78,7.75,11.29,16.73,1.74
2022-04-01 03:30:00,2,347.14,0,7.88,45.78,8.58,12.05,17.74,1.95
2022-04-01 04:30:00,2,343.8,0,7.88,45.42,9.18,12.15,17.86,1.98
2022-04-01 05:30:00,2,347.14,0,8.31,45.42,9.89,12.21,17.76,1.96
2022-04-01 06:30:00,2,367.16,0,10.37,45.06,12.04,13.08,18.28,2.15
2022-04-01 07:30:00,2,447.27,0.5,15.42,42.2,15.5,15.45,20.78,3.17
2022-04-01 08:30:00,2,494,2.46,18.16,40.41,19.79,16.2,21.49,3.67
2022-04-01 09:30:00,2,453.95,3.21,15.77,43.99,23.37,15.87,20.37,2.94
2022-04-01 10:30:00,2,433.92,3.13,13.19,59.37,24.08,18.31,22.37,2.66
2022-04-01 11:30:00,3,393.87,2.12,10.45,86.55,23.37,22.55,26.32,2.06
2022-04-01 12:30:00,3,360.49,1.44,7.97,104.43,20.5,24.27,27.81,1.57
2022-04-01 13:30:00,3,360.49,1.27,6.94,105.86,17.64,20.75,24.14,1.46
2022-04-01 14:30:00,2,367.16,1.29,6.08,88.69,14.07,15.12,18.15,1.35
2022-04-01 15:30:00,2,373.84,1.87,6.94,67.23,14.54,11.78,14.88,1.57
2022-04-01 16:30:00,1,373.84,2.35,8.23,50.07,14.07,9.42,12.8,1.85
2022-04-01 17:30:00,1,383.85,2.1,11.14,36.12,12.99,7.61,10.87,1.99
2022-04-01 18:30:00,1,433.92,0.48,16.62,22.89,11.21,8.1,11.89,2.56
2022-04-01 19:30:00,2,494,0.22,18.85,17.52,11.44,10.65,15.51,3.48
2022-04-01 20:30:00,2,540.73,0.25,19.54,16.27,12.4,13.32,19.24,4.05
2022-04-01 21:30:00,2,527.38,0.13,16.79,19.31,11.68,13.64,20.09,3.77
2022-04-01 22:30:00,2,500.68,0.07,14.57,22.53,10.97,13.44,19.91,3.42
2022-04-01 23:30:00,2,467.3,0.05,13.71,23.96,10.13,12.54,18.55,2.79
2022-04-02 00:30:00,2,397.21,0.02,11.48,27.18,8.82,10.44,15.48,1.87
2022-04-02 01:30:00,1,347.14,0,7.45,33.26,7.03,9.4,13.62,1.44
2022-04-02 02:30:00,1,330.45,0,5.57,38.62,6.44,9.7,13.74,1.36
2022-04-02 03:30:00,2,337.12,0,5.57,42.92,6.91,11.04,15.43,1.47
2022-04-02 04:30:00,2,347.14,0,5.91,47.21,7.33,12.81,17.6,1.66
2022-04-02 05:30:00,2,360.49,0,6.6,53.64,7.75,14.46,19.24,1.85
2022-04-02 06:30:00,2,387.19,0,8.4,56.51,9.18,15.86,20.46,2.18
2022-04-02 07:30:00,2,453.95,0.48,12.34,51.5,11.92,17.25,22.21,3.2
2022-04-02 08:30:00,2,473.98,2.57,13.71,47.92,15.14,17.09,22.37,3.58
2022-04-02 09:30:00,2,393.87,2.99,10.97,55.07,19.55,16.51,21.03,2.22
2022-04-02 10:30:00,3,360.49,2.21,9.34,75.82,20.5,20.33,24.76,1.73
2022-04-02 11:30:00,3,330.45,1.47,7.54,98.71,20.03,23.73,28.13,1.25
2022-04-02 12:30:00,3,303.75,1.19,6.43,108.72,19.55,23.58,27.99,0.92
2022-04-02 13:30:00,2,290.39,1.1,5.74,107.29,17.17,19.97,24.16,0.84
2022-04-02 14:30:00,2,277.04,1.06,5.01,94.41,13.47,14.77,18.14,0.85
2022-04-02 15:30:00,2,290.39,1.36,5.57,77.25,12.28,11.62,14.28,1.19
2022-04-02 16:30:00,2,310.42,1.59,6.25,61.51,10.49,10.55,13.04,1.47
2022-04-02 17:30:00,2,333.79,1.47,7.88,46.49,8.82,10.43,12.99,1.57
2022-04-02 18:30:00,2,367.16,0.31,10.71,37.91,7.33,11.94,14.99,1.84
2022-04-02 19:30:00,2,407.22,0,11.48,38.27,7.45,14.26,18.04,2.37
2022-04-02 20:30:00,2,433.92,0,11.48,40.41,7.87,15.74,20.07,2.63
2022-04-02 21:30:00,2,423.91,0,9.94,40.77,7.33,15.19,19.63,2.44
2022-04-02 22:30:00,2,423.91,0,9.77,38.62,7.39,14.59,19.04,2.47
2022-04-02 23:30:00,2,410.56,0,10.28,35.76,7.33,13.63,17.95,2.25
2022-04-03 00:30:00,2,363.83,0,9.68,35.41,6.44,11.83,15.65,1.71
2022-04-03 01:30:00,2,340.46,0,8.4,36.12,6.26,11.62,15.24,1.76
2022-04-03 02:30:00,2,340.46,0,7.54,37.55,6.62,12.22,15.98,1.99
2022-04-03 03:30:00,2,350.48,0,7.71,37.55,6.97,13.34,17.49,2.31
2022-04-03 04:30:00,2,363.83,0,8.23,36.84,7.45,14.5,19.17,2.6
2022-04-03 05:30:00,2,380.52,0,9.42,36.12,8.23,15.2,20.5,2.88
2022-04-03 06:30:00,2,427.25,0.01,12.34,32.9,10.01,16.43,22.6,3.26
2022-04-03 07:30:00,3,554.08,0.87,19.02,23.25,13.95,21.14,28.57,4.56
2022-04-03 08:30:00,4,620.84,5.03,22.96,16.81,19.79,26.08,33.85,5.32
2022-04-03 09:30:00,3,423.91,5.2,18.85,21.64,30.52,22.18,27.2,2.44
2022-04-03 10:30:00,2,383.85,4.75,16.11,28.61,28.85,19.46,23.4,2.06
2022-04-03 11:30:00,2,343.8,3.27,12.51,44.35,24.08,16.95,20.18,1.61
2022-04-03 12:30:00,2,317.1,2.04,7.97,83.68,21.46,18.51,21.39,1.16
2022-04-03 13:30:00,2,307.08,1.19,6.17,104.43,17.64,18.81,21.95,1.04
2022-04-03 14:30:00,2,310.42,0.99,5.27,100.14,13.83,14.87,17.8,1.01
